,map_link,vod_link,team_names,comp_mappings
0,https://www.vlr.gg/183782/mibr-vs-kr-esports-champions-tour-2023-americas-league-w2/?game=118949&tab=overview,https://youtu.be/l2PGb3DreAk?t=1735,"['MIBR', 'KRÜ Esports']","[('heat', 'Jett'), ('murizzz', 'Viper'), ('jzz', 'Skye'), ('RgLMeister', 'Harbor'), ('frz', 'Killjoy'), ('keznit', 'Jett'), ('NagZ', 'Killjoy'), ('Melser', 'Viper'), ('DaveeyS', 'Harbor'), ('Klaus', 'Skye')]"
0,https://www.vlr.gg/183783/evil-geniuses-vs-100-thieves-champions-tour-2023-americas-league-w2/?game=118950&tab=overview,https://youtu.be/MbChN49uCDU?t=862,"['Evil Geniuses', '100 Thieves']","[('BcJ', 'Omen'), ('Ethan', 'Breach'), ('jawgemo', 'Jett'), ('Boostio', 'Killjoy'), ('C0M', 'Sova'), ('Cryocells', 'Jett'), ('stellar', 'Killjoy'), ('bang', 'Omen'), ('Derrek', 'Sova'), ('Asuna', 'Gekko')]"
0,https://www.vlr.gg/183783/evil-geniuses-vs-100-thieves-champions-tour-2023-americas-league-w2/?game=118951&tab=overview,https://youtu.be/HQcbHTYP4TM?t=2321,"['Evil Geniuses', '100 Thieves']","[('Ethan', 'Skye'), ('Boostio', 'Killjoy'), ('Demon1', 'Jett'), ('C0M', 'Viper'), ('jawgemo', 'Harbor'), ('bang', 'Viper'), ('Derrek', 'Sova'), ('stellar', 'Killjoy'), ('Asuna', 'Sage'), ('Cryocells', 'Omen')]"
0,https://www.vlr.gg/183785/cloud9-vs-100-thieves-champions-tour-2023-americas-league-w3/?game=118953&tab=overview,https://youtu.be/lMev237jaDA?t=645,"['Cloud9', '100 Thieves']","[('Zellsis', 'Killjoy'), ('runi', 'Viper'), ('jakee', 'Omen'), ('Xeppaa', 'Skye'), ('leaf', 'Neon'), ('Derrek', 'Skye'), ('bang', 'Omen'), ('stellar', 'Killjoy'), ('Asuna', 'Breach'), ('Cryocells', 'Jett')]"
0,https://www.vlr.gg/183785/cloud9-vs-100-thieves-champions-tour-2023-americas-league-w3/?game=118954&tab=overview,https://youtu.be/vDCwxXL_1pU?t=2438,"['Cloud9', '100 Thieves']","[('leaf', 'Jett'), ('Xeppaa', 'Kayo'), ('Zellsis', 'Killjoy'), ('runi', 'Sova'), ('jakee', 'Omen'), ('Asuna', 'Kayo'), ('Derrek', 'Sova'), ('Cryocells', 'Jett'), ('stellar', 'Viper'), ('bang', 'Omen')]"
0,https://www.vlr.gg/183786/nrg-esports-vs-mibr-champions-tour-2023-americas-league-w3/?game=118956&tab=overview,https://youtu.be/ton5s_mHcLc?t=607,"['NRG Esports', 'MIBR']","[('s0m', 'Viper'), ('Victor', 'Kayo'), ('ardiis', 'Sage'), ('crashies', 'Sova'), ('FiNESSE', 'Killjoy'), ('heat', 'Jett'), ('murizzz', 'Viper'), ('jzz', 'Sova'), ('RgLMeister', 'Harbor'), ('frz', 'Killjoy')]"
0,https://www.vlr.gg/183786/nrg-esports-vs-mibr-champions-tour-2023-americas-league-w3/?game=118957&tab=overview,https://youtu.be/hanoQcARqwM?t=535,"['NRG Esports', 'MIBR']","[('crashies', 'Killjoy'), ('Victor', 'Viper'), ('ardiis', 'Raze'), ('s0m', 'Harbor'), ('FiNESSE', 'Skye'), ('jzz', 'Skye'), ('frz', 'Killjoy'), ('murizzz', 'Viper'), ('RgLMeister', 'Harbor'), ('heat', 'Jett')]"
0,https://www.vlr.gg/183786/nrg-esports-vs-mibr-champions-tour-2023-americas-league-w3/?game=118958&tab=overview,https://youtu.be/bqgbiRR_i1c?t=1366,"['NRG Esports', 'MIBR']","[('Victor', 'Raze'), ('crashies', 'Skye'), ('s0m', 'Astra'), ('ardiis', 'Killjoy'), ('FiNESSE', 'Breach'), ('frz', 'Killjoy'), ('RgLMeister', 'Astra'), ('murizzz', 'Viper'), ('heat', 'Raze'), ('jzz', 'Skye')]"
0,https://www.vlr.gg/183787/leviat-n-vs-sentinels-champions-tour-2023-americas-league-w3/?game=118959&tab=overview,https://youtu.be/_wMkEZ34U_k?t=539,"['Leviatán', 'Sentinels']","[('kiNgg', 'Viper'), ('Mazino', 'Astra'), ('Shyy', 'Skye'), ('Tacolilla', 'Jett'), ('nzr', 'Raze'), ('zekken', 'Raze'), ('pANcada', 'Astra'), ('TenZ', 'Sage'), ('dephh', 'Skye'), ('Sacy', 'Viper')]"
0,https://www.vlr.gg/183787/leviat-n-vs-sentinels-champions-tour-2023-americas-league-w3/?game=118960&tab=overview,https://youtu.be/fKkq1Hjf-gg?t=647,"['Leviatán', 'Sentinels']","[('nzr', 'Sova'), ('kiNgg', 'Kayo'), ('Mazino', 'Omen'), ('Tacolilla', 'Jett'), ('Shyy', 'Killjoy'), ('zekken', 'Sova'), ('Sacy', 'Omen'), ('pANcada', 'Killjoy'), ('dephh', 'Kayo'), ('TenZ', 'Jett')]"
0,https://www.vlr.gg/183787/leviat-n-vs-sentinels-champions-tour-2023-americas-league-w3/?game=118961&tab=overview,https://youtu.be/LLMkQmJdk2c?t=3051,"['Leviatán', 'Sentinels']","[('Mazino', 'Harbor'), ('Shyy', 'Killjoy'), ('kiNgg', 'Viper'), ('Tacolilla', 'Jett'), ('nzr', 'Skye'), ('dephh', 'Kayo'), ('zekken', 'Sova'), ('pANcada', 'Astra'), ('TenZ', 'Jett'), ('Sacy', 'Viper')]"
0,https://www.vlr.gg/183788/evil-geniuses-vs-kr-esports-champions-tour-2023-americas-league-w3/?game=118962&tab=overview,https://youtu.be/EpX3fnwKeok?t=631,"['Evil Geniuses', 'KRÜ Esports']","[('Ethan', 'Skye'), ('jawgemo', 'Harbor'), ('Boostio', 'Astra'), ('C0M', 'Gekko'), ('Demon1', 'Killjoy'), ('Klaus', 'Skye'), ('keznit', 'Jett'), ('NagZ', 'Killjoy'), ('DaveeyS', 'Harbor'), ('Melser', 'Viper')]"
0,https://www.vlr.gg/183788/evil-geniuses-vs-kr-esports-champions-tour-2023-americas-league-w3/?game=118963&tab=overview,https://youtu.be/xdX175UA0Dw?t=666,"['Evil Geniuses', 'KRÜ Esports']","[('Demon1', 'Jett'), ('Boostio', 'Killjoy'), ('C0M', 'Sova'), ('Ethan', 'Kayo'), ('jawgemo', 'Omen'), ('Melser', 'Omen'), ('NagZ', 'Killjoy'), ('DaveeyS', 'Kayo'), ('keznit', 'Jett'), ('Klaus', 'Sova')]"
0,https://www.vlr.gg/183788/evil-geniuses-vs-kr-esports-champions-tour-2023-americas-league-w3/?game=118964&tab=overview,https://youtu.be/0CgZhjPSW04?t=1368,"['Evil Geniuses', 'KRÜ Esports']","[('C0M', 'Sova'), ('Demon1', 'Brimstone'), ('jawgemo', 'Raze'), ('Ethan', 'Breach'), ('Boostio', 'Killjoy'), ('Klaus', 'Fade'), ('NagZ', 'Cypher'), ('Melser', 'Brimstone'), ('DaveeyS', 'Breach'), ('keznit', 'Raze')]"
0,https://www.vlr.gg/183789/loud-vs-furia-champions-tour-2023-americas-league-w3/?game=118965&tab=overview,https://youtu.be/qdy9I7lPjm8?t=475,"['LOUD', 'FURIA']","[('cauanzin', 'Skye'), ('aspas', 'Jett'), ('Less', 'Viper'), ('tuyz', 'Astra'), ('saadhak', 'Raze'), ('Mazin', 'Skye'), ('Quick', 'Viper'), ('Khalil', 'Astra'), ('dgzin', 'Chamber'), ('mwzera', 'Raze')]"
0,https://www.vlr.gg/183789/loud-vs-furia-champions-tour-2023-americas-league-w3/?game=118966&tab=overview,https://youtu.be/O5ZADr4gA48?t=2384,"['LOUD', 'FURIA']","[('aspas', 'Jett'), ('tuyz', 'Harbor'), ('Less', 'Viper'), ('saadhak', 'Killjoy'), ('cauanzin', 'Sova'), ('Khalil', 'Killjoy'), ('dgzin', 'Jett'), ('Mazin', 'Viper'), ('Quick', 'Sage'), ('mwzera', 'Sova')]"
0,https://www.vlr.gg/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4/?game=118968&tab=overview,https://youtu.be/h1Jlq17OfE4?t=498,"['LOUD', 'Sentinels']","[('saadhak', 'Killjoy'), ('Less', 'Viper'), ('cauanzin', 'Skye'), ('aspas', 'Jett'), ('tuyz', 'Harbor'), ('Sacy', 'Skye'), ('pANcada', 'Killjoy'), ('zekken', 'Jett'), ('dephh', 'Harbor'), ('Marved', 'Viper')]"
0,https://www.vlr.gg/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4/?game=118969&tab=overview,https://youtu.be/rW15oPpt9V8?t=730,"['LOUD', 'Sentinels']","[('aspas', 'Jett'), ('Less', 'Killjoy'), ('cauanzin', 'Skye'), ('tuyz', 'Harbor'), ('saadhak', 'Viper'), ('Sacy', 'Sova'), ('Marved', 'Astra'), ('zekken', 'Jett'), ('pANcada', 'Killjoy'), ('dephh', 'Breach')]"
0,https://www.vlr.gg/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4/?game=118970&tab=overview,https://youtu.be/QMjAGfktC6k?t=2448,"['LOUD', 'Sentinels']","[('aspas', 'Jett'), ('cauanzin', 'Sova'), ('saadhak', 'Kayo'), ('tuyz', 'Omen'), ('Less', 'Killjoy'), ('Marved', 'Omen'), ('Sacy', 'Sova'), ('pANcada', 'Killjoy'), ('zekken', 'Jett'), ('dephh', 'Kayo')]"
0,https://www.vlr.gg/183792/leviat-n-vs-mibr-champions-tour-2023-americas-league-w4/?game=118971&tab=overview,https://youtu.be/qxu4xsAnOec?t=550,"['Leviatán', 'MIBR']","[('nzr', 'Skye'), ('Shyy', 'Killjoy'), ('Mazino', 'Harbor'), ('Tacolilla', 'Jett'), ('kiNgg', 'Viper'), ('heat', 'Jett'), ('frz', 'Killjoy'), ('RgLMeister', 'Harbor'), ('murizzz', 'Viper'), ('jzz', 'Skye')]"
0,https://www.vlr.gg/183792/leviat-n-vs-mibr-champions-tour-2023-americas-league-w4/?game=118972&tab=overview,https://youtu.be/BJYxZSsQ1zU?t=1373,"['Leviatán', 'MIBR']","[('nzr', 'Sova'), ('Tacolilla', 'Jett'), ('kiNgg', 'Viper'), ('Mazino', 'Harbor'), ('Shyy', 'Killjoy'), ('heat', 'Jett'), ('frz', 'Killjoy'), ('jzz', 'Sova'), ('RgLMeister', 'Harbor'), ('murizzz', 'Viper')]"
0,https://www.vlr.gg/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4/?game=118974&tab=overview,https://youtu.be/-0c9T1KlvcA?t=516,"['KRÜ Esports', '100 Thieves']","[('Melser', 'Omen'), ('keznit', 'Jett'), ('DaveeyS', 'Kayo'), ('NagZ', 'Killjoy'), ('Klaus', 'Sova'), ('bang', 'Omen'), ('stellar', 'Viper'), ('Asuna', 'Kayo'), ('Cryocells', 'Jett'), ('Derrek', 'Sova')]"
0,https://www.vlr.gg/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4/?game=118975&tab=overview,https://youtu.be/uh_nWPjlH5s?t=548,"['KRÜ Esports', '100 Thieves']","[('keznit', 'Jett'), ('NagZ', 'Viper'), ('Melser', 'Astra'), ('Klaus', 'Skye'), ('DaveeyS', 'Raze'), ('Asuna', 'Raze'), ('Cryocells', 'Sage'), ('Derrek', 'Skye'), ('bang', 'Astra'), ('stellar', 'Cypher')]"
0,https://www.vlr.gg/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4/?game=118976&tab=overview,https://youtu.be/2_QWFjR-m-I?t=2380,"['KRÜ Esports', '100 Thieves']","[('Klaus', 'Fade'), ('Melser', 'Brimstone'), ('NagZ', 'Cypher'), ('keznit', 'Raze'), ('DaveeyS', 'Breach'), ('Cryocells', 'Jett'), ('bang', 'Brimstone'), ('stellar', 'Killjoy'), ('Asuna', 'Skye'), ('Derrek', 'Breach')]"
0,https://www.vlr.gg/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4/?game=118977&tab=overview,https://youtu.be/TUImyw7GjS0?t=592,"['Evil Geniuses', 'FURIA']","[('Boostio', 'Killjoy'), ('Ethan', 'Kayo'), ('Demon1', 'Jett'), ('C0M', 'Sova'), ('jawgemo', 'Omen'), ('mwzera', 'Sova'), ('Mazin', 'Kayo'), ('Khalil', 'Omen'), ('Quick', 'Killjoy'), ('dgzin', 'Jett')]"
0,https://www.vlr.gg/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4/?game=118978&tab=overview,https://youtu.be/aLVqo4UskIw?t=580,"['Evil Geniuses', 'FURIA']","[('Ethan', 'Breach'), ('jawgemo', 'Raze'), ('Boostio', 'Killjoy'), ('C0M', 'Sova'), ('Demon1', 'Brimstone'), ('Quick', 'Killjoy'), ('Mazin', 'Breach'), ('Khalil', 'Brimstone'), ('dgzin', 'Neon'), ('mwzera', 'Fade')]"
0,https://www.vlr.gg/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4/?game=118979&tab=overview,https://youtu.be/lsdXevCCQu0?t=1151,"['Evil Geniuses', 'FURIA']","[('Demon1', 'Jett'), ('Ethan', 'Breach'), ('Boostio', 'Killjoy'), ('jawgemo', 'Omen'), ('C0M', 'Sova'), ('mwzera', 'Skye'), ('dgzin', 'Jett'), ('Mazin', 'Breach'), ('Quick', 'Killjoy'), ('Khalil', 'Omen')]"
0,https://www.vlr.gg/183795/nrg-esports-vs-cloud9-champions-tour-2023-americas-league-w4/?game=118980&tab=overview,https://youtu.be/hq8RxIcALi4?t=527,"['NRG Esports', 'Cloud9']","[('s0m', 'Astra'), ('Victor', 'Killjoy'), ('crashies', 'Sova'), ('ardiis', 'Jett'), ('FiNESSE', 'Breach'), ('leaf', 'Jett'), ('runi', 'Sova'), ('Xeppaa', 'Breach'), ('Zellsis', 'Killjoy'), ('jakee', 'Omen')]"
0,https://www.vlr.gg/183795/nrg-esports-vs-cloud9-champions-tour-2023-americas-league-w4/?game=118981&tab=overview,https://youtu.be/u7iRRMAJR98?t=641,"['NRG Esports', 'Cloud9']","[('crashies', 'Killjoy'), ('FiNESSE', 'Skye'), ('s0m', 'Harbor'), ('ardiis', 'Raze'), ('Victor', 'Viper'), ('Zellsis', 'Harbor'), ('leaf', 'Jett'), ('jakee', 'Viper'), ('runi', 'Killjoy'), ('Xeppaa', 'Skye')]"
0,https://www.vlr.gg/183795/nrg-esports-vs-cloud9-champions-tour-2023-americas-league-w4/?game=118982&tab=overview,https://youtu.be/hMb03CFi7F0?t=2364,"['NRG Esports', 'Cloud9']","[('Victor', 'Jett'), ('crashies', 'Sova'), ('s0m', 'Omen'), ('FiNESSE', 'Kayo'), ('ardiis', 'Killjoy'), ('jakee', 'Omen'), ('runi', 'Viper'), ('Zellsis', 'Killjoy'), ('leaf', 'Jett'), ('Xeppaa', 'Skye')]"
0,https://www.vlr.gg/183796/mibr-vs-sentinels-champions-tour-2023-americas-league-w4/?game=118983&tab=overview,https://youtu.be/I5cCddH_J8U?t=503,"['MIBR', 'Sentinels']","[('jzz', 'Skye'), ('heat', 'Jett'), ('RgLMeister', 'Harbor'), ('frz', 'Killjoy'), ('murizzz', 'Viper'), ('Marved', 'Viper'), ('Sacy', 'Skye'), ('zekken', 'Jett'), ('dephh', 'Harbor'), ('pANcada', 'Killjoy')]"
0,https://www.vlr.gg/183796/mibr-vs-sentinels-champions-tour-2023-americas-league-w4/?game=118984&tab=overview,https://youtu.be/JxICfpCIDT8?t=902,"['MIBR', 'Sentinels']","[('murizzz', 'Kayo'), ('jzz', 'Breach'), ('RgLMeister', 'Brimstone'), ('frz', 'Cypher'), ('heat', 'Raze'), ('Marved', 'Brimstone'), ('zekken', 'Raze'), ('Sacy', 'Fade'), ('dephh', 'Breach'), ('pANcada', 'Killjoy')]"
0,https://www.vlr.gg/183797/leviat-n-vs-100-thieves-champions-tour-2023-americas-league-w4/?game=118986&tab=overview,https://youtu.be/KQyCe2v_Wws?t=512,"['Leviatán', '100 Thieves']","[('nzr', 'Sova'), ('Mazino', 'Harbor'), ('kiNgg', 'Viper'), ('Tacolilla', 'Jett'), ('Shyy', 'Killjoy'), ('bang', 'Viper'), ('Cryocells', 'Omen'), ('Derrek', 'Sova'), ('Asuna', 'Sage'), ('stellar', 'Killjoy')]"
0,https://www.vlr.gg/183797/leviat-n-vs-100-thieves-champions-tour-2023-americas-league-w4/?game=118987&tab=overview,https://youtu.be/fdr39N00prE?t=937,"['Leviatán', '100 Thieves']","[('Shyy', 'Killjoy'), ('kiNgg', 'Breach'), ('nzr', 'Sova'), ('Tacolilla', 'Jett'), ('Mazino', 'Omen'), ('stellar', 'Killjoy'), ('bang', 'Omen'), ('Cryocells', 'Jett'), ('Derrek', 'Sova'), ('Asuna', 'Gekko')]"
0,https://www.vlr.gg/183797/leviat-n-vs-100-thieves-champions-tour-2023-americas-league-w4/?game=118988&tab=overview,https://youtu.be/5cjNJrZ8jCg?t=2403,"['Leviatán', '100 Thieves']","[('Mazino', 'Omen'), ('kiNgg', 'Viper'), ('Tacolilla', 'Jett'), ('Shyy', 'Killjoy'), ('nzr', 'Skye'), ('Asuna', 'Skye'), ('bang', 'Omen'), ('Derrek', 'Killjoy'), ('Cryocells', 'Jett'), ('stellar', 'Viper')]"
0,https://www.vlr.gg/183798/evil-geniuses-vs-loud-champions-tour-2023-americas-league-w4/?game=118989&tab=overview,https://youtu.be/cIoWttbr4ks?t=510,"['Evil Geniuses', 'LOUD']","[('Demon1', 'Jett'), ('Boostio', 'Astra'), ('Ethan', 'Skye'), ('C0M', 'Viper'), ('jawgemo', 'Raze'), ('cauanzin', 'Skye'), ('aspas', 'Jett'), ('Less', 'Viper'), ('saadhak', 'Raze'), ('tuyz', 'Astra')]"
0,https://www.vlr.gg/183798/evil-geniuses-vs-loud-champions-tour-2023-americas-league-w4/?game=118990&tab=overview,https://youtu.be/Lb8s_l4E3uY?t=561,"['Evil Geniuses', 'LOUD']","[('Ethan', 'Breach'), ('Boostio', 'Killjoy'), ('C0M', 'Sova'), ('Demon1', 'Jett'), ('jawgemo', 'Omen'), ('saadhak', 'Viper'), ('aspas', 'Jett'), ('tuyz', 'Harbor'), ('Less', 'Killjoy'), ('cauanzin', 'Skye')]"
0,https://www.vlr.gg/183798/evil-geniuses-vs-loud-champions-tour-2023-americas-league-w4/?game=118991&tab=overview,https://youtu.be/E8dzIiudAFU?t=993,"['Evil Geniuses', 'LOUD']","[('jawgemo', 'Harbor'), ('Ethan', 'Skye'), ('Demon1', 'Killjoy'), ('Boostio', 'Astra'), ('C0M', 'Fade'), ('Less', 'Viper'), ('cauanzin', 'Skye'), ('aspas', 'Jett'), ('tuyz', 'Harbor'), ('saadhak', 'Killjoy')]"
0,https://www.vlr.gg/183799/cloud9-vs-furia-champions-tour-2023-americas-league-w4/?game=118992&tab=overview,https://youtu.be/jalkRLgAy2s?t=565,"['Cloud9', 'FURIA']","[('leaf', 'Jett'), ('jakee', 'Omen'), ('Xeppaa', 'Skye'), ('runi', 'Viper'), ('Zellsis', 'Killjoy'), ('Khalil', 'Omen'), ('mwzera', 'Sova'), ('Mazin', 'Kayo'), ('dgzin', 'Jett'), ('Quick', 'Killjoy')]"
0,https://www.vlr.gg/183799/cloud9-vs-furia-champions-tour-2023-americas-league-w4/?game=118993&tab=overview,https://youtu.be/9mEIpEvFd6Q?t=2366,"['Cloud9', 'FURIA']","[('runi', 'Breach'), ('jakee', 'Brimstone'), ('Xeppaa', 'Raze'), ('Zellsis', 'Killjoy'), ('leaf', 'Skye'), ('dgzin', 'Raze'), ('mwzera', 'Fade'), ('Khalil', 'Omen'), ('Quick', 'Killjoy'), ('Mazin', 'Viper')]"
0,https://www.vlr.gg/183800/nrg-esports-vs-kr-esports-champions-tour-2023-americas-league-w4/?game=118995&tab=overview,https://youtu.be/DFZsM-Wy0mo?t=464,"['NRG Esports', 'KRÜ Esports']","[('s0m', 'Astra'), ('Victor', 'Killjoy'), ('ardiis', 'Jett'), ('FiNESSE', 'Breach'), ('crashies', 'Sova'), ('DaveeyS', 'Breach'), ('keznit', 'Jett'), ('NagZ', 'Killjoy'), ('Melser', 'Omen'), ('Klaus', 'Sova')]"
0,https://www.vlr.gg/183800/nrg-esports-vs-kr-esports-champions-tour-2023-americas-league-w4/?game=118996&tab=overview,https://youtu.be/sDxO_5pmh0w?t=1177,"['NRG Esports', 'KRÜ Esports']","[('ardiis', 'Jett'), ('s0m', 'Omen'), ('crashies', 'Sova'), ('Victor', 'Kayo'), ('FiNESSE', 'Killjoy'), ('Klaus', 'Sova'), ('NagZ', 'Killjoy'), ('keznit', 'Jett'), ('Melser', 'Omen'), ('DaveeyS', 'Kayo')]"
0,https://www.vlr.gg/183801/nrg-esports-vs-100-thieves-champions-tour-2023-americas-league-w5/?game=118998&tab=overview,https://youtu.be/ppZXLbXbyHY?t=525,"['NRG Esports', '100 Thieves']","[('ardiis', 'Sage'), ('crashies', 'Skye'), ('Victor', 'Raze'), ('s0m', 'Harbor'), ('FiNESSE', 'Viper'), ('Cryocells', 'Sage'), ('Derrek', 'Skye'), ('Asuna', 'Raze'), ('bang', 'Brimstone'), ('stellar', 'Viper')]"
0,https://www.vlr.gg/183801/nrg-esports-vs-100-thieves-champions-tour-2023-americas-league-w5/?game=118999&tab=overview,https://youtu.be/PjqIoi58xeU?t=2528,"['NRG Esports', '100 Thieves']","[('crashies', 'Skye'), ('s0m', 'Brimstone'), ('Victor', 'Killjoy'), ('FiNESSE', 'Breach'), ('ardiis', 'Jett'), ('Derrek', 'Breach'), ('Cryocells', 'Jett'), ('Asuna', 'Skye'), ('bang', 'Brimstone'), ('stellar', 'Killjoy')]"
0,https://www.vlr.gg/183802/mibr-vs-furia-champions-tour-2023-americas-league-w5/?game=119001&tab=overview,https://youtu.be/Ft0TO0zd_Jw?t=468,"['MIBR', 'FURIA']","[('frz', 'Killjoy'), ('RgLMeister', 'Harbor'), ('heat', 'Jett'), ('murizzz', 'Viper'), ('jzz', 'Skye'), ('dgzin', 'Jett'), ('Mazin', 'Viper'), ('Khalil', 'Killjoy'), ('mwzera', 'Skye'), ('Quick', 'Harbor')]"
0,https://www.vlr.gg/183802/mibr-vs-furia-champions-tour-2023-americas-league-w5/?game=119002&tab=overview,https://youtu.be/Kci7CaoHSME?t=1162,"['MIBR', 'FURIA']","[('frz', 'Killjoy'), ('heat', 'Raze'), ('murizzz', 'Viper'), ('RgLMeister', 'Astra'), ('jzz', 'Skye'), ('Quick', 'Viper'), ('Mazin', 'Skye'), ('dgzin', 'Jett'), ('mwzera', 'Raze'), ('Khalil', 'Astra')]"
0,https://www.vlr.gg/183803/cloud9-vs-sentinels-champions-tour-2023-americas-league-w5/?game=119004&tab=overview,https://youtu.be/_g7QCWrdL0c?t=504,"['Cloud9', 'Sentinels']","[('leaf', 'Neon'), ('Zellsis', 'Killjoy'), ('jakee', 'Omen'), ('Xeppaa', 'Skye'), ('runi', 'Viper'), ('pANcada', 'Killjoy'), ('Marved', 'Viper'), ('Sacy', 'Skye'), ('dephh', 'Omen'), ('zekken', 'Raze')]"
0,https://www.vlr.gg/183803/cloud9-vs-sentinels-champions-tour-2023-americas-league-w5/?game=119005&tab=overview,https://youtu.be/UIqdY5LoQHY?t=2326,"['Cloud9', 'Sentinels']","[('leaf', 'Skye'), ('jakee', 'Brimstone'), ('runi', 'Breach'), ('Zellsis', 'Killjoy'), ('Xeppaa', 'Raze'), ('Marved', 'Brimstone'), ('Sacy', 'Fade'), ('pANcada', 'Killjoy'), ('dephh', 'Breach'), ('zekken', 'Raze')]"
0,https://www.vlr.gg/183804/leviat-n-vs-evil-geniuses-champions-tour-2023-americas-league-w5/?game=119007&tab=overview,https://youtu.be/4CW17Sc4cso?t=510,"['Leviatán', 'Evil Geniuses']","[('Mazino', 'Astra'), ('kiNgg', 'Viper'), ('nzr', 'Raze'), ('Tacolilla', 'Jett'), ('Shyy', 'Skye'), ('jawgemo', 'Raze'), ('Boostio', 'Astra'), ('Demon1', 'Jett'), ('Ethan', 'Skye'), ('C0M', 'Viper')]"
0,https://www.vlr.gg/183804/leviat-n-vs-evil-geniuses-champions-tour-2023-americas-league-w5/?game=119008&tab=overview,https://youtu.be/KwVjEiWp0xw?t=652,"['Leviatán', 'Evil Geniuses']","[('kiNgg', 'Viper'), ('nzr', 'Skye'), ('Tacolilla', 'Jett'), ('Shyy', 'Killjoy'), ('Mazino', 'Harbor'), ('C0M', 'Viper'), ('Demon1', 'Jett'), ('Boostio', 'Killjoy'), ('jawgemo', 'Harbor'), ('Ethan', 'Skye')]"
0,https://www.vlr.gg/183804/leviat-n-vs-evil-geniuses-champions-tour-2023-americas-league-w5/?game=119009&tab=overview,https://youtu.be/ApJcBkFuGVI?t=1823,"['Leviatán', 'Evil Geniuses']","[('nzr', 'Sova'), ('Tacolilla', 'Jett'), ('Mazino', 'Omen'), ('kiNgg', 'Kayo'), ('Shyy', 'Killjoy'), ('Ethan', 'Kayo'), ('Demon1', 'Jett'), ('C0M', 'Sova'), ('Boostio', 'Killjoy'), ('jawgemo', 'Omen')]"
0,https://www.vlr.gg/183805/loud-vs-kr-esports-champions-tour-2023-americas-league-w5/?game=119010&tab=overview,https://youtu.be/z7WZKlQfTB0?t=392,"['LOUD', 'KRÜ Esports']","[('Less', 'Viper'), ('aspas', 'Jett'), ('cauanzin', 'Skye'), ('saadhak', 'Killjoy'), ('tuyz', 'Harbor'), ('axeddy', 'Harbor'), ('NagZ', 'Killjoy'), ('keznit', 'Jett'), ('Melser', 'Viper'), ('Klaus', 'Skye')]"
0,https://www.vlr.gg/183805/loud-vs-kr-esports-champions-tour-2023-americas-league-w5/?game=119011&tab=overview,https://youtu.be/gO28YwK6ND8?t=531,"['LOUD', 'KRÜ Esports']","[('aspas', 'Jett'), ('saadhak', 'Kayo'), ('tuyz', 'Omen'), ('cauanzin', 'Sova'), ('Less', 'Killjoy'), ('Melser', 'Omen'), ('NagZ', 'Killjoy'), ('keznit', 'Jett'), ('Klaus', 'Sova'), ('axeddy', 'Kayo')]"
0,https://www.vlr.gg/183805/loud-vs-kr-esports-champions-tour-2023-americas-league-w5/?game=119012&tab=overview,https://youtu.be/AUBfW8r0s5k?t=2292,"['LOUD', 'KRÜ Esports']","[('tuyz', 'Astra'), ('aspas', 'Jett'), ('Less', 'Viper'), ('cauanzin', 'Skye'), ('saadhak', 'Raze'), ('keznit', 'Jett'), ('Melser', 'Astra'), ('Klaus', 'Skye'), ('NagZ', 'Viper'), ('axeddy', 'Raze')]"
0,https://www.vlr.gg/183807/evil-geniuses-vs-sentinels-champions-tour-2023-americas-league-w6/?game=119013&tab=overview,https://youtu.be/YM5gZ_a2ge0?t=627,"['Evil Geniuses', 'Sentinels']","[('Ethan', 'Breach'), ('jawgemo', 'Raze'), ('C0M', 'Sova'), ('Demon1', 'Brimstone'), ('Boostio', 'Killjoy'), ('zekken', 'Raze'), ('Sacy', 'Skye'), ('pANcada', 'Killjoy'), ('dephh', 'Breach'), ('Marved', 'Brimstone')]"
0,https://www.vlr.gg/183807/evil-geniuses-vs-sentinels-champions-tour-2023-americas-league-w6/?game=119014&tab=overview,https://youtu.be/HfD1HS5TNz4?t=2322,"['Evil Geniuses', 'Sentinels']","[('C0M', 'Viper'), ('Ethan', 'Skye'), ('jawgemo', 'Harbor'), ('Demon1', 'Jett'), ('Boostio', 'Killjoy'), ('zekken', 'Jett'), ('pANcada', 'Killjoy'), ('Sacy', 'Skye'), ('dephh', 'Harbor'), ('Marved', 'Viper')]"
